Student ID,First Name,Last Name,Year of Enrollment,Year of Graduation,Dropout Year,Major,SAT Scores,Household Income,Pell Grant Status,White
5085,Jane,Jones,2020,,2023,Non-STEM,1204,51368,1,1
5086,Mike,Miller,2023,,2026,STEM,1085,74019,0,1
5087,Sara,Smith,2021,2025,,STEM,1286,47772,1,0
5088,Tom,Jones,2008,,2011,STEM,1242,64951,0,0
5089,Sara,Brown,2020,,2022,STEM,1279,91100,0,1
5090,Sara,Williams,2016,,,Non-STEM,1165,44084,1,1
5091,Tom,Miller,2021,,2024,Non-STEM,1438,76944,0,1
5092,Tom,Williams,2006,,,Non-STEM,1223,83565,0,1
5093,John,Jones,2008,,2011,Non-STEM,1247,88252,0,0
5094,Jane,Williams,2021,2025,,STEM,1443,45796,1,0
5095,Jane,Williams,2003,,2005,STEM,614,68403,0,0
5096,Alice,Johnson,2018,2022,,STEM,1068,33435,1,1
5097,Sara,Brown,2014,2018,,Non-STEM,1234,162627,0,0
5098,Alice,Johnson,2008,,,Non-STEM,1078,93131,0,1
5099,Alice,Brown,2008,,2010,STEM,1283,44567,1,1
5100,Jane,Williams,2022,,2024,STEM,1293,40368,1,1
5101,Mike,Smith,2019,,2022,STEM,1246,42051,1,1
5102,Tom,Johnson,2020,,2022,STEM,1374,72535,0,1
5103,Tom,Williams,2017,,,Non-STEM,1177,0,1,1
5104,Mike,Johnson,2008,2012,,Non-STEM,1148,82918,0,1
5105,Tom,Miller,2016,2020,,STEM,1284,32824,1,1
5106,Tom,Smith,2019,,,Non-STEM,952,113771,0,0
5107,Alice,Miller,2003,2007,,Non-STEM,863,102128,0,1
5108,Alice,Miller,2018,2022,,STEM,1062,94386,0,0
5109,John,Miller,2017,,2020,STEM,977,70620,0,0
5110,Tom,Brown,2013,,2015,Non-STEM,1045,123485,0,1
5111,Tom,Johnson,2006,,2009,STEM,1052,38174,1,0
5112,Tom,Smith,2005,2009,,Non-STEM,1087,84204,0,1
5113,Jane,Smith,2009,2013,,STEM,1369,105814,0,1
5114,Alice,Smith,2000,,,Non-STEM,925,91366,0,1
5115,Sara,Miller,2005,2009,,STEM,1005,72119,0,1
5116,Mike,Brown,2000,2004,,STEM,1194,115094,0,1
5117,Sara,Brown,2014,,,STEM,900,74582,0,1
5118,Mike,Williams,2014,2018,,Non-STEM,1461,54007,1,1
5119,Alice,Jones,2002,2006,,STEM,724,104812,0,0
5120,Tom,Jones,2004,2008,,STEM,1083,128543,0,0
5121,Alice,Brown,2019,,2022,Non-STEM,1157,78668,0,0
5122,Sara,Jones,2008,,2011,Non-STEM,1332,19882,1,1
5123,Sara,Jones,2017,,,STEM,1284,88184,0,1
5124,Alice,Brown,2004,2008,,STEM,921,20844,1,1
5125,Mike,Smith,2008,,,STEM,1170,37782,1,0
5126,Tom,Smith,2000,,2003,Non-STEM,962,56406,1,0
5127,Alice,Miller,2012,2016,,STEM,904,55774,1,1
5128,Tom,Brown,2019,2023,,Non-STEM,873,89328,0,0
5129,Jane,Smith,2017,,,Non-STEM,877,79329,0,0
5130,John,Jones,2020,2024,,Non-STEM,1272,50928,1,1
5131,John,Johnson,2016,2020,,STEM,825,70353,0,1
5132,Jane,Brown,2006,,2007,Non-STEM,1035,33803,1,1
5133,John,Smith,2009,2013,,Non-STEM,1339,69391,0,1
5134,Tom,Miller,2010,,2012,STEM,923,78506,0,0
5135,John,Brown,2015,,,STEM,965,36813,1,1
5136,John,Smith,2015,,,Non-STEM,1151,82424,0,1
5137,Alice,Johnson,2022,2026,,STEM,940,103521,0,1
5138,Sara,Miller,2016,2020,,Non-STEM,1279,67858,0,1
5139,Tom,Johnson,2005,,,STEM,858,98536,0,0
5140,Jane,Williams,2013,,2014,STEM,863,78620,0,1
5141,John,Johnson,2022,,,STEM,734,48173,1,1
5142,Tom,Miller,2013,,2015,Non-STEM,974,84951,0,1
5143,Alice,Jones,2000,,2002,STEM,1153,77808,0,1
5144,John,Smith,2015,2019,,Non-STEM,874,48565,1,0
5145,Mike,Miller,2008,,2010,STEM,923,71711,0,1
5146,John,Jones,2017,2021,,STEM,883,33010,1,1
5147,John,Smith,2002,,,STEM,1307,77484,0,0
5148,John,Smith,2018,,,Non-STEM,792,82374,0,1
5149,Sara,Jones,2010,2014,,Non-STEM,726,102898,0,1
5150,Alice,Johnson,2020,,2021,STEM,918,20697,1,1
5151,Jane,Brown,2013,2017,,STEM,918,71464,0,0
5152,John,Miller,2018,,,STEM,863,78809,0,1
5153,Jane,Smith,2001,2005,,STEM,1007,126062,0,1
5154,Jane,Brown,2015,,,STEM,1175,105948,0,1
5155,Alice,Smith,2021,2025,,Non-STEM,902,56831,1,1
5156,Tom,Brown,2021,2025,,STEM,850,102957,0,0
5157,Alice,Miller,2008,,2010,Non-STEM,774,58956,1,1
5158,Sara,Johnson,2005,2009,,STEM,1183,88909,0,1
5159,Alice,Johnson,2018,2022,,STEM,1022,108672,0,0
5160,Alice,Smith,2002,2006,,Non-STEM,1197,91930,0,0
5161,Alice,Miller,2005,2009,,STEM,934,118998,0,0
5162,Alice,Smith,2023,2027,,STEM,1123,127570,0,1
5163,John,Williams,2002,2006,,Non-STEM,931,90252,0,1
5164,Alice,Johnson,2015,2019,,STEM,1101,43718,1,1
5165,Alice,Jones,2007,2011,,Non-STEM,1296,122147,0,0
5166,Tom,Johnson,2016,,2019,STEM,1137,82788,0,1
5167,John,Smith,2007,,,STEM,801,70115,0,1
5168,Sara,Williams,2003,,2005,STEM,809,95187,0,1
5169,Jane,Miller,2003,,2005,Non-STEM,944,103528,0,1
5170,Sara,Williams,2014,,2016,Non-STEM,1230,90505,0,1
5171,Jane,Smith,2015,,2017,STEM,847,86841,0,1
5172,Tom,Williams,2008,,,STEM,1382,47452,1,1
5173,John,Smith,2020,2024,,STEM,1218,66482,0,0
5174,Alice,Smith,2022,,,Non-STEM,917,69693,0,0
5175,Alice,Jones,2022,2026,,STEM,856,36396,1,0
5176,John,Williams,2016,2020,,Non-STEM,1313,0,1,0
5177,Mike,Brown,2019,2023,,Non-STEM,1021,12387,1,0
5178,Jane,Brown,2007,2011,,STEM,779,74135,0,0
5179,Mike,Smith,2014,,2017,STEM,1096,41312,1,0
5180,John,Williams,2001,2005,,Non-STEM,1076,97249,0,0
5181,John,Smith,2011,,,Non-STEM,1258,118452,0,1
5182,Sara,Johnson,2005,,2008,Non-STEM,1030,63087,0,0
5183,Sara,Jones,2003,,2004,Non-STEM,1281,17182,1,1
5184,Mike,Williams,2011,,2013,STEM,1055,54499,1,1
5185,John,Williams,2006,2010,,STEM,1065,82813,0,1
5186,Tom,Jones,2006,,2008,STEM,898,99889,0,0
5187,Alice,Miller,2003,,2005,Non-STEM,1172,84968,0,0
5188,Jane,Williams,2020,,2023,STEM,862,63649,0,1
5189,Jane,Brown,2010,,2012,Non-STEM,1208,76165,0,1
5190,Alice,Brown,2004,2008,,Non-STEM,926,30272,1,1
5191,John,Williams,2013,,2015,Non-STEM,1316,100310,0,0
5192,Jane,Williams,2020,2024,,Non-STEM,1399,91625,0,1
5193,John,Brown,2018,2022,,STEM,1003,99384,0,1
5194,Alice,Jones,2014,,2015,STEM,1072,69861,0,1
5195,Sara,Brown,2014,,,Non-STEM,773,62302,0,1
5196,Jane,Brown,2004,,,STEM,1367,19786,1,1
5197,Mike,Williams,2010,2014,,Non-STEM,1164,57502,1,0
5198,Alice,Johnson,2018,2022,,STEM,844,62714,0,1
5199,Alice,Williams,2000,,2001,STEM,1111,63909,0,0
5200,John,Smith,2005,,2008,STEM,1165,19910,1,0
5201,Jane,Smith,2005,,2006,Non-STEM,1485,52749,1,1
5202,Jane,Smith,2012,2016,,Non-STEM,927,25603,1,1
5203,Sara,Jones,2013,2017,,Non-STEM,1195,117875,0,1
5204,Jane,Smith,2017,,,STEM,943,64673,0,0
5205,Jane,Smith,2011,,,STEM,1233,96061,0,0
5206,Tom,Johnson,2006,2010,,Non-STEM,983,93136,0,0
5207,Alice,Johnson,2006,,2007,STEM,1024,120895,0,0
5208,Mike,Jones,2008,,2009,STEM,837,104666,0,1
5209,Sara,Johnson,2013,,2015,STEM,1098,64256,0,1
5210,Jane,Brown,2004,2008,,STEM,1112,111879,0,1
5211,Jane,Smith,2023,2027,,Non-STEM,1081,99987,0,1
5212,Jane,Johnson,2001,,2004,STEM,1311,93343,0,0
5213,Mike,Smith,2022,2026,,Non-STEM,991,60942,0,1
5214,Tom,Jones,2022,2026,,Non-STEM,1132,114996,0,0
5215,Mike,Williams,2018,2022,,Non-STEM,1186,55806,1,1
5216,Mike,Smith,2023,2027,,STEM,1232,113909,0,1
5217,Jane,Miller,2020,2024,,STEM,850,93383,0,1
5218,Mike,Williams,2023,2027,,Non-STEM,785,58379,1,0
5219,Mike,Smith,2014,2018,,STEM,925,69441,0,0
5220,John,Jones,2014,,2015,Non-STEM,940,80792,0,1
5221,John,Smith,2016,2020,,Non-STEM,948,124111,0,1
5222,Jane,Smith,2017,2021,,STEM,1339,76709,0,1
5223,Sara,Williams,2014,2018,,Non-STEM,834,36446,1,1
5224,John,Brown,2015,,2017,STEM,895,46714,1,0
5225,John,Brown,2003,,,STEM,954,80416,0,1
5226,Sara,Brown,2021,,,STEM,1047,84262,0,1
5227,Tom,Miller,2002,,,STEM,848,98296,0,0
5228,Tom,Miller,2018,2022,,STEM,1308,89211,0,0
5229,Jane,Johnson,2006,,,STEM,843,16594,1,0
5230,John,Jones,2002,,2004,STEM,1004,67525,0,1
5231,John,Smith,2015,2019,,Non-STEM,948,128530,0,0
5232,Mike,Brown,2003,,2005,STEM,1246,38260,1,0
5233,Alice,Jones,2001,,2002,STEM,1239,77645,0,1
5234,Tom,Brown,2000,,2003,Non-STEM,707,89891,0,1
5235,Alice,Smith,2007,,2010,Non-STEM,1006,71005,0,0
5236,Tom,Miller,2007,2011,,Non-STEM,1259,106074,0,1
5237,Jane,Johnson,2007,,2009,STEM,1053,75614,0,1
5238,Tom,Jones,2004,2008,,STEM,1050,93565,0,1
5239,Sara,Jones,2000,,2002,STEM,1026,36298,1,0
5240,John,Smith,2013,,2014,STEM,942,79386,0,1
5241,John,Jones,2022,,2024,STEM,1052,39757,1,1
5242,John,Jones,2006,,2007,STEM,1194,37363,1,0
5243,Sara,Miller,2005,2009,,Non-STEM,1162,46802,1,1
5244,John,Smith,2013,2017,,Non-STEM,711,57291,1,1
5245,Sara,Miller,2020,,,Non-STEM,1231,127874,0,0
5246,Tom,Williams,2013,,,Non-STEM,897,98154,0,1
5247,Jane,Williams,2010,2014,,Non-STEM,1051,82824,0,1
5248,Alice,Johnson,2011,,,Non-STEM,526,67289,0,1
5249,John,Miller,2022,2026,,STEM,1035,88801,0,1
5250,Alice,Miller,2011,,2014,STEM,1022,77170,0,1
5251,Sara,Brown,2002,2006,,STEM,1283,75907,0,1
5252,Tom,Miller,2007,,2010,Non-STEM,905,136989,0,1
5253,Jane,Miller,2008,2012,,STEM,806,31323,1,0
5254,Mike,Williams,2008,,2009,STEM,799,111063,0,1
5255,Jane,Smith,2001,,,STEM,1000,69203,0,0
5256,Jane,Jones,2011,,,Non-STEM,864,50592,1,0
5257,Sara,Smith,2019,2023,,Non-STEM,1280,91722,0,1
5258,Mike,Smith,2006,2010,,STEM,834,85150,0,0
5259,Alice,Miller,2022,,2024,STEM,1221,103843,0,1
5260,Jane,Brown,2006,,,Non-STEM,934,87940,0,1
5261,Jane,Brown,2004,,,Non-STEM,821,66173,0,0
5262,Alice,Brown,2010,2014,,STEM,1443,43533,1,1
5263,Alice,Brown,2008,2012,,STEM,1520,114116,0,1
5264,John,Jones,2008,,2011,STEM,1231,84402,0,1
5265,Tom,Williams,2010,,2011,Non-STEM,1043,64754,0,1
5266,Jane,Johnson,2018,2022,,STEM,733,101017,0,0
5267,Tom,Miller,2002,,2003,STEM,874,79620,0,1
5268,Tom,Smith,2019,,,Non-STEM,1098,59849,1,1
5269,Mike,Miller,2020,,2022,Non-STEM,1123,102948,0,0
5270,Mike,Miller,2005,,2006,Non-STEM,1119,64412,0,0
5271,Jane,Jones,2020,,,STEM,1229,98882,0,1
5272,Mike,Johnson,2015,,,STEM,671,69048,0,0
5273,Sara,Jones,2020,,2021,STEM,838,106398,0,0
5274,John,Jones,2018,2022,,Non-STEM,1019,59243,1,1
5275,John,Miller,2002,,2003,Non-STEM,829,24721,1,1
5276,Jane,Johnson,2012,2016,,STEM,1071,83431,0,0
5277,Jane,Johnson,2013,2017,,STEM,999,42442,1,1
5278,Sara,Brown,2019,,2022,Non-STEM,1074,55589,1,0
5279,Mike,Miller,2002,,2004,STEM,820,64591,0,0
5280,Jane,Brown,2011,,,Non-STEM,1298,101171,0,0
5281,John,Smith,2000,2004,,Non-STEM,738,40842,1,1
5282,Sara,Miller,2008,2012,,Non-STEM,948,81849,0,1
5283,Jane,Williams,2002,,2004,STEM,680,79117,0,1
5284,Sara,Williams,2003,,,STEM,1130,50108,1,0
5285,Mike,Jones,2019,,2020,STEM,1214,140386,0,0
5286,Tom,Miller,2001,,2004,STEM,1120,103555,0,1
5287,John,Smith,2004,,2007,STEM,1049,73074,0,0
5288,Jane,Miller,2021,2025,,STEM,888,89843,0,0
5289,John,Jones,2018,,2020,Non-STEM,1117,8077,1,0
5290,John,Miller,2016,2020,,STEM,1422,152075,0,1
5291,Jane,Williams,2021,2025,,Non-STEM,1059,94542,0,1
5292,Tom,Williams,2021,,,STEM,967,96984,0,1
5293,John,Brown,2000,,2002,Non-STEM,952,26130,1,0
5294,John,Miller,2020,2024,,STEM,1320,65340,0,0
5295,Sara,Jones,2017,,,STEM,1167,116316,0,0
5296,Tom,Smith,2004,2008,,Non-STEM,988,68834,0,1
5297,Tom,Williams,2011,,,Non-STEM,1101,80067,0,1
5298,Sara,Brown,2004,,2006,STEM,844,49470,1,0
5299,Mike,Brown,2005,,,Non-STEM,939,95544,0,0
5300,Mike,Smith,2006,2010,,Non-STEM,1068,83337,0,1
5301,Sara,Smith,2018,,,STEM,1055,117996,0,0
5302,Mike,Williams,2022,,,STEM,1103,114407,0,0
5303,Tom,Brown,2016,2020,,STEM,1047,71686,0,0
5304,Mike,Smith,2023,2027,,Non-STEM,1213,104123,0,0
5305,Jane,Jones,2001,,,Non-STEM,976,92053,0,0
5306,Sara,Miller,2016,,2019,STEM,931,39615,1,0
5307,Sara,Johnson,2010,,2012,Non-STEM,1046,117476,0,1
5308,Tom,Smith,2010,,,STEM,1353,78306,0,0
5309,Tom,Miller,2014,2018,,Non-STEM,1434,58657,1,0
5310,Sara,Smith,2004,2008,,STEM,1180,51908,1,0
5311,Jane,Williams,2014,,,STEM,1080,105858,0,1
5312,Jane,Johnson,2023,,2024,STEM,912,97723,0,0
5313,Alice,Jones,2004,,2005,STEM,852,10860,1,0
5314,Alice,Smith,2006,2010,,STEM,859,40693,1,1
5315,Sara,Brown,2016,,2019,Non-STEM,921,83296,0,0
5316,Jane,Williams,2005,,2006,STEM,1078,53401,1,1
5317,John,Williams,2004,,,STEM,1057,117874,0,0
5318,Jane,Brown,2007,2011,,Non-STEM,997,68019,0,1
5319,Sara,Smith,2018,,,Non-STEM,1020,97220,0,1
5320,Mike,Miller,2006,,2007,Non-STEM,869,30532,1,1
5321,Jane,Miller,2003,,2006,STEM,1090,85969,0,1
5322,Jane,Johnson,2014,2018,,STEM,1315,20547,1,0
5323,Tom,Miller,2000,,2002,STEM,839,84038,0,0
5324,Jane,Miller,2012,,2015,STEM,728,23158,1,1
5325,Tom,Smith,2022,,2024,STEM,1379,70206,0,1
5326,Jane,Brown,2020,,,STEM,1300,96208,0,1
5327,Alice,Williams,2014,,2017,STEM,1094,112603,0,0
5328,Alice,Miller,2000,2004,,Non-STEM,1453,57884,1,1
5329,Alice,Smith,2017,,2018,STEM,1134,91473,0,1
5330,Jane,Johnson,2012,,2014,Non-STEM,1170,33687,1,0
5331,Mike,Williams,2004,,2007,Non-STEM,928,15688,1,0
5332,Tom,Brown,2003,2007,,Non-STEM,1353,65740,0,0
5333,John,Smith,2003,,,STEM,871,6200,1,1
5334,Sara,Miller,2000,,,Non-STEM,1365,103826,0,1
5335,Sara,Jones,2019,2023,,STEM,1112,117487,0,1
5336,Tom,Johnson,2022,,2025,Non-STEM,1300,31835,1,1
5337,Jane,Miller,2018,2022,,STEM,908,96097,0,1
5338,Tom,Williams,2011,2015,,Non-STEM,1174,112697,0,0
5339,Alice,Miller,2004,2008,,STEM,1025,28458,1,0
5340,John,Williams,2005,2009,,STEM,1044,119456,0,1
5341,Jane,Miller,2007,,,STEM,1116,61395,0,1
5342,Jane,Smith,2018,2022,,Non-STEM,899,93508,0,1
5343,Tom,Brown,2001,2005,,Non-STEM,1356,71199,0,1
5344,Tom,Smith,2005,2009,,Non-STEM,1174,100100,0,1
5345,Tom,Smith,2022,2026,,Non-STEM,1070,79776,0,1
5346,Mike,Smith,2006,,2008,Non-STEM,1191,64280,0,1
5347,John,Jones,2019,,,STEM,703,96835,0,0
5348,John,Miller,2019,,2021,Non-STEM,790,88080,0,1
5349,Jane,Brown,2022,2026,,Non-STEM,1112,56855,1,0
5350,Jane,Brown,2010,2014,,STEM,938,25166,1,1
5351,John,Johnson,2004,,,STEM,1041,88920,0,1
5352,Sara,Jones,2023,,2024,Non-STEM,1099,31481,1,0
5353,Tom,Miller,2012,2016,,STEM,1524,68517,0,0
5354,John,Brown,2008,2012,,Non-STEM,1250,68242,0,0
5355,John,Brown,2007,,,Non-STEM,1210,71365,0,1
5356,Jane,Brown,2021,,,STEM,1230,52390,1,0
5357,Tom,Jones,2019,,2022,STEM,1258,86467,0,1
5358,Mike,Williams,2022,,2023,STEM,1098,115786,0,1
5359,Tom,Williams,2014,,2015,Non-STEM,1064,44274,1,0
5360,Mike,Johnson,2007,2011,,Non-STEM,1463,105325,0,0
5361,Tom,Jones,2022,,2023,Non-STEM,1047,8404,1,1
5362,Tom,Smith,2010,2014,,STEM,956,74807,0,1
5363,Sara,Johnson,2004,2008,,Non-STEM,895,67804,0,1
5364,Sara,Jones,2017,2021,,STEM,1133,32114,1,0
5365,Jane,Johnson,2007,,2009,STEM,767,102953,0,0
5366,Mike,Williams,2010,,,Non-STEM,1053,124796,0,1
5367,Tom,Jones,2018,,2019,STEM,1085,99000,0,0
5368,Mike,Smith,2011,2015,,STEM,1164,82100,0,0
5369,Mike,Miller,2008,2012,,Non-STEM,1077,96389,0,1
5370,Sara,Miller,2004,,2006,Non-STEM,938,88570,0,0
5371,Tom,Smith,2006,,2009,STEM,1090,143203,0,1
5372,Alice,Jones,2003,2007,,STEM,879,118394,0,1
5373,John,Brown,2013,,,Non-STEM,1161,99421,0,1
5374,John,Jones,2009,,2010,STEM,1010,94894,0,1
5375,Sara,Smith,2020,2024,,Non-STEM,841,39005,1,1
5376,Jane,Williams,2017,2021,,Non-STEM,1158,130818,0,0
5377,John,Smith,2018,,,Non-STEM,920,84415,0,0
5378,Sara,Smith,2020,,2023,STEM,1061,88375,0,1
5379,Jane,Miller,2002,2006,,Non-STEM,1154,19990,1,1
5380,Mike,Miller,2016,,,STEM,991,91022,0,1
5381,John,Johnson,2006,,,Non-STEM,781,99738,0,1
5382,John,Johnson,2020,2024,,Non-STEM,799,41312,1,1
5383,Alice,Smith,2007,,2009,STEM,779,56879,1,1
5384,Sara,Williams,2016,2020,,STEM,1214,15299,1,1
5385,Mike,Smith,2008,,2009,Non-STEM,1386,88030,0,1
5386,John,Johnson,2016,2020,,STEM,1324,142544,0,1
5387,Tom,Miller,2001,,,Non-STEM,1170,71603,0,0
5388,John,Brown,2021,2025,,Non-STEM,1233,27318,1,1
5389,Sara,Smith,2018,,,STEM,877,70070,0,1
5390,Mike,Smith,2014,,,Non-STEM,1271,146616,0,0
5391,Alice,Williams,2020,,2023,STEM,1212,83948,0,1
5392,John,Brown,2001,,2004,Non-STEM,1244,70882,0,1
5393,Jane,Smith,2019,,,Non-STEM,1265,88046,0,1
5394,Tom,Smith,2011,2015,,Non-STEM,1111,89680,0,1
5395,Jane,Jones,2003,,2005,Non-STEM,1102,107330,0,1
5396,Mike,Jones,2015,2019,,STEM,905,81047,0,1
5397,Alice,Smith,2007,,2010,Non-STEM,936,29492,1,1
5398,John,Brown,2016,2020,,Non-STEM,1187,61773,0,1
5399,John,Miller,2019,,,Non-STEM,730,73025,0,1
5400,John,Williams,2007,,,STEM,793,78646,0,0
5401,Mike,Brown,2009,,,Non-STEM,942,116002,0,1
5402,Mike,Jones,2019,,2021,Non-STEM,1327,33786,1,0
5403,Jane,Brown,2020,2024,,Non-STEM,904,10915,1,0
5404,Mike,Johnson,2012,,2013,Non-STEM,1094,37388,1,1
5405,Mike,Jones,2016,,2019,Non-STEM,1010,34205,1,0
5406,John,Williams,2014,,2016,STEM,996,65008,0,0
5407,Tom,Brown,2009,2013,,Non-STEM,1087,99025,0,0
5408,John,Miller,2019,,2021,Non-STEM,1068,65456,0,0
5409,Jane,Jones,2016,,,Non-STEM,1042,106956,0,0
5410,John,Jones,2010,,,STEM,1354,48638,1,1
5411,John,Jones,2005,2009,,STEM,1108,92874,0,1
5412,Mike,Brown,2019,,2022,Non-STEM,1443,44669,1,1
5413,John,Johnson,2003,,2006,Non-STEM,657,94021,0,1
5414,Sara,Johnson,2021,,2024,STEM,708,47366,1,1
5415,John,Johnson,2017,,2018,STEM,1183,99576,0,0
5416,Jane,Jones,2001,2005,,STEM,1444,128039,0,1
5417,John,Johnson,2012,,,Non-STEM,902,28979,1,0
5418,Sara,Williams,2011,,,STEM,1130,53834,1,0
5419,Sara,Miller,2003,,2004,Non-STEM,896,97226,0,0
5420,Mike,Jones,2016,2020,,Non-STEM,944,31683,1,1
5421,Sara,Williams,2004,,,Non-STEM,1345,40968,1,1
5422,Alice,Jones,2012,,,STEM,1217,91298,0,1
5423,Mike,Williams,2021,,2023,STEM,983,77494,0,1
5424,Mike,Brown,2013,,2016,Non-STEM,1083,138089,0,1
5425,Jane,Brown,2023,2027,,Non-STEM,929,87992,0,0
5426,Jane,Brown,2022,2026,,Non-STEM,1522,94542,0,0
5427,Alice,Johnson,2004,,,Non-STEM,1213,80982,0,0
5428,Mike,Miller,2011,2015,,STEM,899,55825,1,0
5429,Alice,Brown,2016,,,Non-STEM,1381,83600,0,0
5430,Tom,Jones,2010,,,Non-STEM,1284,41274,1,0
5431,Jane,Miller,2018,,2020,Non-STEM,941,56793,1,0
5432,Sara,Brown,2008,2012,,Non-STEM,956,67051,0,1
5433,Alice,Jones,2021,2025,,Non-STEM,1079,108504,0,1
5434,Alice,Miller,2017,,,STEM,994,84430,0,0
5435,Alice,Johnson,2019,,2020,STEM,1033,65339,0,1
5436,Tom,Smith,2018,,,STEM,1136,59099,1,1
5437,Jane,Smith,2012,,,STEM,1043,52201,1,1
5438,Mike,Johnson,2002,,,Non-STEM,1411,85301,0,0
5439,John,Miller,2011,,2013,STEM,798,51106,1,1
5440,Alice,Williams,2010,,,STEM,1344,11605,1,0
5441,Mike,Smith,2008,,2010,STEM,897,80701,0,1
5442,John,Jones,2003,2007,,STEM,1460,54281,1,0
5443,Sara,Jones,2016,2020,,Non-STEM,1386,31474,1,0
5444,John,Jones,2001,,2003,Non-STEM,1089,98785,0,1
5445,Jane,Williams,2016,,,STEM,656,58180,1,1
5446,Sara,Johnson,2005,2009,,STEM,1041,11673,1,1
5447,Sara,Johnson,2020,,,STEM,765,105310,0,1
5448,Tom,Williams,2012,,2015,STEM,1415,83449,0,1
5449,John,Smith,2022,,,STEM,1056,65481,0,1
5450,John,Brown,2019,2023,,Non-STEM,1029,83557,0,1
5451,Sara,Jones,2015,,2017,STEM,1012,54022,1,1
5452,Tom,Miller,2014,,2016,STEM,1051,119712,0,0
5453,Tom,Jones,2008,,,STEM,941,83177,0,0
5454,Sara,Jones,2023,,,STEM,1188,53885,1,0
5455,Tom,Brown,2004,,2006,STEM,1284,121348,0,1
5456,Tom,Jones,2012,,2013,STEM,841,129807,0,1
5457,Jane,Brown,2012,,2015,STEM,1481,65360,0,0
5458,Alice,Miller,2022,2026,,STEM,1130,137934,0,0
5459,Jane,Williams,2022,2026,,Non-STEM,860,74569,0,1
5460,Tom,Johnson,2020,,2022,STEM,1050,68056,0,1
5461,Alice,Jones,2010,,2012,STEM,824,81415,0,1
5462,Tom,Williams,2014,2018,,Non-STEM,867,98063,0,0
5463,Alice,Miller,2006,,,Non-STEM,1080,74524,0,0
5464,Sara,Jones,2008,,2011,Non-STEM,1070,96367,0,1
5465,Jane,Miller,2018,,2019,STEM,975,59030,1,0
5466,Mike,Johnson,2011,,2013,Non-STEM,885,81896,0,0
5467,Tom,Williams,2012,2016,,Non-STEM,1255,54804,1,1
5468,Alice,Jones,2015,2019,,Non-STEM,1114,34758,1,0
5469,Jane,Williams,2023,2027,,Non-STEM,539,110220,0,1
5470,Tom,Johnson,2016,,,Non-STEM,850,122115,0,1
5471,John,Williams,2010,,,STEM,836,46224,1,0
5472,Alice,Johnson,2008,,2011,Non-STEM,1028,88255,0,0
5473,John,Johnson,2017,2021,,Non-STEM,1082,39434,1,1
5474,Alice,Williams,2015,2019,,STEM,739,64935,0,0
5475,Alice,Jones,2014,,2015,STEM,1148,97798,0,1
5476,Tom,Smith,2008,,,Non-STEM,883,102116,0,0
5477,Jane,Johnson,2008,2012,,STEM,979,81479,0,1
5478,Mike,Johnson,2014,2018,,Non-STEM,1267,108146,0,1
5479,Tom,Smith,2021,,2022,STEM,1134,65898,0,1
5480,John,Miller,2005,,2007,STEM,905,55402,1,0
5481,John,Johnson,2010,,2013,STEM,1353,70455,0,1
5482,Jane,Williams,2003,,2004,STEM,1218,72538,0,1
5483,Alice,Miller,2002,2006,,STEM,1101,128493,0,1
5484,Tom,Jones,2022,,2025,STEM,1078,146254,0,0
5485,Mike,Williams,2010,,2011,Non-STEM,1328,88872,0,1
5486,Tom,Jones,2012,,2013,STEM,1095,132017,0,1
5487,Alice,Brown,2009,,,STEM,1404,60940,0,0
5488,John,Jones,2002,,,STEM,1060,58379,1,1
5489,Tom,Williams,2003,,,Non-STEM,861,22737,1,0
5490,John,Williams,2007,2011,,Non-STEM,1523,69864,0,1
5491,Sara,Williams,2003,,,STEM,1025,39332,1,1
5492,John,Jones,2008,,2011,Non-STEM,1218,94887,0,0
5493,Mike,Jones,2003,2007,,STEM,991,91643,0,1
5494,Jane,Smith,2011,,,Non-STEM,1327,39760,1,0
5495,Sara,Miller,2023,,,Non-STEM,852,100089,0,1
5496,Jane,Jones,2008,,,Non-STEM,1192,40985,1,1
5497,Jane,Williams,2010,,2013,STEM,1372,130257,0,0
5498,John,Smith,2000,2004,,Non-STEM,594,65899,0,0
5499,Jane,Jones,2016,,2019,STEM,1489,114298,0,0
5500,Sara,Miller,2018,,2020,Non-STEM,800,79002,0,0
5501,Jane,Johnson,2015,2019,,Non-STEM,818,66696,0,1
5502,Jane,Smith,2017,,2019,Non-STEM,984,58396,1,0
5503,Sara,Johnson,2012,,,Non-STEM,1003,57340,1,0
5504,John,Smith,2014,2018,,Non-STEM,1467,100470,0,0
5505,Mike,Miller,2011,,,Non-STEM,1278,53569,1,0
5506,Sara,Brown,2001,,,Non-STEM,1232,45632,1,1
5507,Tom,Miller,2019,2023,,STEM,1083,76194,0,1
5508,John,Smith,2022,,,Non-STEM,628,63882,0,0
5509,Mike,Williams,2006,,2008,Non-STEM,1023,60975,0,1
5510,John,Williams,2015,2019,,STEM,928,116578,0,1
5511,Alice,Jones,2015,2019,,Non-STEM,1311,33802,1,1
5512,Sara,Smith,2013,,,Non-STEM,1055,97578,0,1
5513,Alice,Smith,2013,2017,,STEM,534,58319,1,0
5514,Sara,Johnson,2014,,,STEM,770,91456,0,0
5515,Alice,Brown,2017,2021,,Non-STEM,850,64190,0,0
